Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
41.2,0.066,58.77,0.858
38.12,0.622,54.55,2.109
49.32,0.585,77.65,2.188
42.26,0.281,63.09,1.172
30.76,0.91,49.4,2.579
34.68,0.304,48.26,1.192
51.48,0.45,77.9,1.788
49.77,0.544,75.29,2.158
30.81,0.1,44.16,0.489
36.66,0.932,58.57,2.713
36.93,0.375,53.72,1.33
50.16,0.081,69.7,0.965
30.59,0.387,46.83,1.216
33.12,0.6,49.71,1.719
54.0,0.514,80.26,2.151
35.36,0.695,53.55,2.108
49.58,0.055,68.64,0.745
37.15,0.285,55.25,1.094
32.98,0.819,46.75,2.545
37.3,0.08,51.71,0.593
51.67,0.855,80.29,2.862
55.67,0.092,83.7,1.007
54.91,0.834,85.07,2.786
41.92,0.361,62.5,1.381
50.04,0.612,75.69,2.127
36.15,0.153,50.69,0.882
38.79,0.066,54.64,0.649
56.89,0.216,83.94,1.576
30.39,0.128,40.0,0.571
32.57,0.312,44.44,1.064
36.24,0.514,53.55,1.833
30.8,0.589,44.31,1.872
35.44,0.79,53.14,2.414
47.49,0.656,71.28,2.201
42.64,0.609,62.15,2.214
56.78,0.412,84.33,1.859
54.52,0.474,81.47,1.941
40.25,0.415,58.9,1.633
37.78,0.842,58.29,2.559
41.39,0.23,59.24,1.01
47.71,0.006,66.31,0.672
38.04,0.651,53.98,2.027
48.72,0.202,76.37,0.94
42.28,0.89,62.73,2.7
46.56,0.859,70.62,2.737
43.08,0.077,62.43,0.661
38.83,0.106,55.49,0.789
58.45,0.495,89.54,2.045
52.91,0.609,79.42,2.319
34.2,0.275,48.85,0.973
56.05,0.717,86.11,2.686
44.62,0.595,66.34,1.978
56.84,0.325,85.38,1.461
54.0,0.025,80.66,0.942
42.76,0.75,64.87,2.362
30.67,0.215,42.34,0.991
38.06,0.834,60.04,2.593
46.25,0.42,70.44,1.739
49.0,0.577,77.04,2.206
37.74,0.873,54.1,2.646
34.18,0.864,53.68,2.553
55.05,0.372,83.51,1.832
59.53,0.209,86.73,1.422
45.77,0.775,70.39,2.495
35.15,0.433,52.94,1.533
38.17,0.192,52.56,0.774
30.55,0.904,47.19,2.678
57.43,0.198,86.82,1.451
33.53,0.026,43.66,0.531
47.3,0.02,67.51,0.789
38.22,0.622,57.49,2.013
46.63,0.662,68.98,2.278
49.54,0.311,71.38,1.37
54.89,0.32,81.48,1.738
36.19,0.339,53.55,1.234
30.33,0.68,45.9,2.034
34.11,0.058,45.2,0.548
57.0,0.929,90.08,3.0
56.22,0.223,81.61,1.241
47.92,1.0,71.45,3.0
48.02,0.172,69.12,1.053
49.95,0.772,78.8,2.621
35.26,0.223,51.07,1.049
57.43,0.081,84.37,1.069
42.56,0.875,64.52,2.799
41.49,0.859,62.76,2.712
45.57,0.404,67.55,1.595
31.41,0.702,44.33,2.004
34.99,0.557,50.63,1.814
52.14,0.853,80.11,2.882
32.48,0.315,43.16,1.211
48.09,0.524,70.42,1.959
37.36,0.485,55.51,1.637
41.68,0.354,60.83,1.4
38.66,0.891,58.59,2.628
40.67,0.166,56.24,1.044
51.57,0.15,78.56,1.196
38.91,0.577,56.05,1.824
46.99,0.657,71.64,2.348
44.28,0.195,63.04,0.925
49.91,0.391,74.27,1.754
58.1,0.947,91.56,3.0
51.98,0.247,73.9,1.385
36.45,0.668,54.31,1.946
30.94,0.74,48.32,2.073
37.87,0.448,58.8,1.615
47.85,0.938,73.93,2.945
31.54,0.737,46.97,2.105
44.89,0.458,71.0,1.854
47.91,0.569,74.33,2.258
40.03,0.693,58.96,2.307
53.13,0.592,79.32,2.156
33.2,0.879,52.3,2.702
32.25,0.357,43.73,1.112
51.85,0.3,78.93,1.462
44.86,0.214,65.74,1.136
50.65,0.038,74.31,0.961
43.04,0.043,60.62,0.741
37.39,0.87,55.79,2.586
54.57,0.678,86.31,2.412
53.98,0.661,81.84,2.511
50.84,0.615,76.21,2.211
38.16,0.849,58.0,2.604
47.71,0.48,71.6,1.745
40.83,0.87,60.49,2.738
32.75,0.359,45.42,1.293
57.52,0.927,88.36,3.0
34.1,0.699,52.45,2.211
58.51,0.257,85.38,1.557
43.38,0.564,61.28,2.037
35.55,0.533,48.15,1.713
46.26,0.138,63.9,0.984
56.19,0.591,88.17,2.307
51.97,0.315,77.07,1.514
54.2,0.052,80.03,0.928
49.76,0.949,78.39,3.0
50.77,0.641,77.19,2.405
55.48,0.877,85.87,2.907
37.49,0.676,58.13,2.219
44.68,0.357,65.93,1.581
36.64,0.513,56.49,1.702
59.63,0.676,92.7,2.623
58.32,0.96,89.84,3.0
31.18,0.254,42.42,0.89
51.17,0.875,77.66,2.88
57.76,0.924,92.39,3.0
35.42,0.67,51.88,2.045
47.04,0.931,71.25,3.0
57.46,0.398,86.97,1.948
31.02,0.953,47.15,2.794
50.92,0.703,78.28,2.634
38.92,0.042,58.3,0.576
57.73,0.907,91.64,3.0
59.13,0.484,89.57,2.119
58.33,0.46,85.27,2.013
44.23,0.566,65.16,2.044
55.86,0.149,83.7,1.054
55.34,0.469,81.01,1.996
39.57,0.831,64.59,2.459
54.87,0.015,79.91,0.759
31.11,0.273,43.51,1.063
47.89,0.002,67.3,0.648
36.9,0.416,54.53,1.533
33.62,0.728,47.84,2.175
32.31,0.799,52.82,2.432
50.89,0.945,81.73,3.0
40.2,0.609,61.93,1.869
51.74,0.255,73.54,1.389
31.96,0.924,49.09,2.476
39.46,0.775,62.2,2.311
46.18,0.574,70.53,1.989
53.72,0.696,80.12,2.433
39.56,0.924,59.55,2.758
48.78,0.712,73.41,2.373
56.58,0.368,83.53,1.64
48.48,0.713,76.9,2.575
36.99,0.04,47.58,0.486
30.73,0.386,44.8,1.102
56.1,0.406,81.62,1.809
30.64,0.167,40.1,0.64
56.24,0.023,78.1,0.812
45.87,0.133,65.09,1.008
58.17,0.655,92.02,2.464
53.96,0.802,83.68,2.693
59.94,0.988,91.43,3.0
40.52,0.346,60.95,1.468
53.02,0.599,82.88,2.302
42.06,0.937,65.12,2.688
44.4,0.167,68.11,0.916
48.83,0.718,76.07,2.474
56.21,0.755,87.83,2.692
59.52,0.089,86.16,1.087
53.05,0.861,83.3,2.835
42.53,0.813,65.37,2.471
42.64,0.033,61.47,0.797
52.13,0.091,74.58,0.972
37.16,0.049,52.01,0.617
33.31,0.335,45.68,1.204
40.64,0.509,55.78,1.79
38.62,0.532,58.98,1.798
38.89,0.268,52.82,1.057
37.01,0.912,56.9,2.598
31.26,0.368,44.9,1.277
30.54,0.046,41.78,0.44
59.63,0.3,88.65,1.718
42.83,0.531,64.26,1.943
41.53,0.408,61.84,1.486
50.39,0.274,75.74,1.483
36.55,0.131,54.73,0.82
58.5,0.819,90.98,2.973
53.59,0.996,83.85,3.0
32.68,0.33,44.46,1.341
42.53,0.382,63.21,1.56
56.37,0.618,87.24,2.418
58.34,0.718,89.27,2.749
44.02,0.392,65.88,1.514
48.4,0.905,74.29,2.885
35.01,0.56,52.72,1.854
59.74,0.45,92.1,1.952
36.95,0.647,56.8,2.103
58.28,0.953,91.2,3.0
49.49,0.795,73.87,2.608
48.23,0.04,68.19,0.767
45.38,0.332,67.79,1.543
36.92,0.471,58.79,1.621
35.3,0.315,49.68,1.199
36.61,0.7,55.7,2.209
35.59,0.826,52.79,2.514
53.39,0.731,79.86,2.57
40.5,0.989,61.39,3.0
31.74,0.273,40.25,0.932
59.07,0.875,94.47,3.0
56.51,0.767,82.56,2.693
57.83,0.362,86.18,1.8
59.85,0.734,89.8,2.745
35.22,0.104,47.2,0.654
41.89,0.789,66.51,2.566
52.75,0.532,79.99,2.116
50.88,0.292,73.23,1.425
34.62,0.656,50.14,1.949
54.47,0.642,81.48,2.328
36.73,0.209,51.94,0.841
36.71,0.03,51.27,0.522
46.11,0.434,72.17,1.637
47.79,0.57,68.05,2.04
47.4,0.877,73.03,2.829
32.74,0.928,49.33,2.759
56.32,0.529,87.18,2.223
37.97,0.754,57.98,2.339
33.89,0.439,50.03,1.577
56.66,0.746,87.83,2.537
58.67,0.205,85.24,1.536
55.86,0.371,86.03,1.8
54.29,0.634,84.26,2.38
49.66,0.018,73.39,0.667
46.53,0.722,73.3,2.402
32.61,0.836,50.02,2.49
42.25,0.399,64.96,1.593
41.18,0.448,61.33,1.697
37.79,0.851,57.14,2.526
51.7,0.776,79.36,2.599
44.88,0.288,65.48,1.334
32.43,0.324,44.8,1.22
36.61,0.679,57.91,2.13
50.5,0.563,76.77,2.236
32.28,0.162,44.82,0.754
55.54,0.31,83.49,1.585
44.85,0.9,75.13,2.901
44.42,0.688,64.93,2.406
47.77,0.986,72.66,3.0
54.74,0.767,81.43,2.623
40.43,0.942,61.88,2.839
50.34,0.216,74.33,1.5
46.97,0.771,70.85,2.547
38.01,0.02,51.86,0.501
56.36,0.671,86.48,2.554
53.92,0.469,80.09,2.03
49.75,0.347,74.31,1.576
55.52,0.862,88.23,3.0
56.02,0.854,88.11,2.861
51.25,0.022,75.9,0.719
55.11,0.61,86.01,2.419
50.92,0.368,76.25,1.639
50.4,0.416,74.82,1.646
48.56,0.832,73.14,2.645
52.58,0.31,77.21,1.461
34.76,0.943,52.22,2.753
56.43,0.18,84.82,1.315
56.16,0.663,86.52,2.454
30.88,0.672,46.83,2.029
54.77,0.252,78.83,1.391
33.87,0.325,51.0,1.287
40.05,0.835,60.24,2.792
52.31,0.762,78.06,2.619
34.82,0.329,48.81,1.258
54.54,0.534,87.43,2.158
54.96,0.062,79.54,0.965
45.22,0.209,64.96,1.179
30.19,0.486,42.84,1.557
38.61,0.086,54.0,0.649
48.51,0.843,73.11,2.884
59.44,0.718,91.69,2.7
48.95,0.944,78.14,3.0
37.79,0.693,57.26,2.385
49.02,0.94,73.85,3.0
46.2,0.555,68.56,2.031
53.4,0.6,79.93,2.282
33.21,0.977,51.1,2.796
52.83,0.642,83.04,2.398
46.24,0.031,65.87,0.634
58.89,0.724,90.39,2.735
40.26,0.905,65.4,2.628
48.98,0.796,76.89,2.565
57.96,0.584,89.39,2.465
33.08,0.671,52.86,1.939
58.12,0.99,91.91,3.0
50.64,0.091,69.59,0.841
32.04,0.667,48.92,2.148
39.03,0.283,52.96,1.046
51.25,0.64,78.74,2.249
32.02,0.608,43.45,1.743
47.47,0.153,67.93,1.011
40.38,0.207,57.12,0.99
48.63,0.622,71.99,2.188
31.37,0.128,42.27,0.797
56.15,0.265,85.49,1.39
59.2,0.835,90.31,2.964
59.07,0.327,89.56,1.726
52.49,0.488,76.98,1.892
33.9,0.941,51.51,2.77
52.75,0.227,78.41,1.291
30.74,0.39,41.52,1.319
30.66,0.606,42.08,1.821
39.71,0.755,61.05,2.218
44.66,0.902,71.11,2.952
53.11,0.915,82.31,3.0
50.5,0.777,76.54,2.637
43.38,0.228,63.08,1.067
38.21,0.025,53.39,0.647
59.91,0.384,90.65,2.009
42.79,0.142,56.25,0.896
43.54,0.71,63.79,2.329
34.91,0.661,50.13,2.045
53.84,0.044,78.72,0.753
50.81,0.837,78.69,2.784
36.62,0.249,53.36,1.192
32.47,0.432,47.06,1.417
50.41,0.668,74.07,2.295
49.64,0.429,76.89,1.806
38.2,0.441,58.31,1.514
58.53,0.066,83.52,1.029
34.53,0.401,50.32,1.293
42.97,0.765,64.15,2.389
58.31,0.915,91.06,3.0
42.59,0.413,64.73,1.595
49.16,0.424,77.45,1.68
41.93,0.703,64.8,2.305
38.23,0.943,59.41,2.773
59.52,0.267,88.15,1.495
42.28,0.44,62.65,1.739
56.82,0.796,90.41,2.889
36.9,0.61,54.61,1.961
36.39,0.111,49.12,0.716
30.93,0.628,42.02,1.887
49.55,0.187,73.43,1.197
41.06,0.51,61.25,1.733
55.93,0.529,83.37,2.21
44.2,0.876,70.02,2.803
59.05,0.462,88.4,2.016
35.57,0.279,50.31,1.071
56.06,0.231,83.05,1.466
53.3,0.874,81.82,2.94
53.13,0.171,78.5,1.134
55.34,0.426,85.41,1.841
52.83,0.187,75.37,1.286
48.79,0.773,75.68,2.48
33.94,0.474,49.49,1.536
30.98,0.351,43.98,1.283
57.63,0.361,88.11,1.742
48.5,0.852,74.81,2.822
53.9,0.554,82.52,2.249
44.45,0.718,68.85,2.455
33.52,0.897,50.0,2.578
33.76,0.902,52.02,2.619
50.57,0.329,74.38,1.605
42.91,0.952,66.1,3.0
36.02,0.025,49.13,0.475
44.75,0.377,66.8,1.533
31.93,0.896,48.62,2.599
47.46,0.275,70.37,1.445
38.07,0.273,54.52,1.23
53.93,0.303,76.89,1.591
39.31,0.612,58.63,1.931
43.66,0.438,64.61,1.647
30.35,0.727,45.4,2.106
32.17,0.895,47.66,2.694
41.77,0.674,60.49,2.202
44.4,0.204,65.51,1.199
48.0,0.933,73.85,2.946
38.75,0.264,55.93,1.097
50.85,0.15,73.7,1.13
55.8,0.09,81.81,1.166
53.4,0.563,79.91,2.159
31.19,0.114,40.65,0.403
44.42,0.139,64.84,0.81
33.15,0.3,45.63,1.137
37.26,0.282,53.64,1.031
59.6,0.604,91.81,2.333
34.27,0.817,50.57,2.428
44.97,0.761,66.11,2.307
48.54,0.262,76.1,1.297
51.07,0.245,74.13,1.242
46.79,0.966,73.9,2.93
30.29,0.008,44.4,0.262
39.79,0.88,62.53,2.61
45.53,0.2,65.45,1.148
32.64,0.947,49.77,2.817
40.52,0.342,57.22,1.337
31.0,0.44,46.0,1.373
32.36,0.707,49.15,2.082
41.91,0.588,61.55,1.919
33.98,0.318,46.19,1.071
47.03,0.554,67.92,1.893
50.68,0.731,79.45,2.434
54.02,0.042,78.92,1.017
36.0,0.011,50.1,0.393
35.02,0.458,49.14,1.31
33.14,0.132,42.88,0.645
49.09,0.664,76.46,2.215
51.19,0.214,75.28,1.264
30.95,0.433,45.93,1.397
58.09,0.198,85.35,1.36
31.56,0.548,45.31,1.699
46.24,0.116,68.11,0.885
51.27,0.023,75.64,0.667
56.13,0.051,83.71,0.944
51.42,0.954,79.41,3.0
54.05,0.142,80.57,1.282
40.18,0.708,62.76,2.256
54.44,0.068,79.31,0.948
32.4,0.108,43.47,0.659
56.84,0.509,88.69,2.229
46.43,0.465,67.76,1.752
54.52,0.952,86.2,3.0
43.57,0.945,67.26,2.868
49.31,0.78,71.89,2.662
45.79,0.602,71.14,2.199
51.95,0.455,72.33,1.773
32.45,0.356,42.09,1.197
31.81,0.947,49.63,2.78
37.41,0.603,56.53,2.005
34.79,0.579,49.86,1.926
56.15,0.232,83.53,1.471
36.58,0.047,45.74,0.521
59.28,0.945,93.93,3.0
40.11,0.314,58.55,1.297
35.46,0.443,51.31,1.271
53.69,0.115,78.64,1.038
49.76,0.837,77.63,2.75
44.95,0.028,64.02,0.732
46.66,0.834,67.91,2.682
51.58,0.14,79.76,1.17
36.85,0.887,58.69,2.698
59.89,0.73,89.63,2.642
59.24,0.165,87.09,1.285
49.51,0.566,74.14,2.043
35.99,0.313,53.61,1.216
50.41,0.178,69.4,1.091
32.17,0.859,47.62,2.497
30.92,0.404,40.37,1.305
37.73,0.399,54.19,1.439
43.88,0.17,62.28,1.166
56.05,0.383,84.13,1.75
51.82,0.872,78.92,2.761
52.28,0.363,76.33,1.735
42.76,0.952,67.37,3.0
40.38,0.946,63.19,2.715
41.13,0.145,59.78,0.829
59.63,0.177,88.12,1.371
31.2,0.863,45.96,2.523
56.01,0.393,83.74,1.802
47.36,0.004,68.8,0.66
43.16,0.274,58.34,1.173
51.76,0.598,79.19,2.037
44.6,0.799,68.77,2.754
56.2,0.133,82.85,1.08
57.02,0.111,83.6,1.131
42.65,0.922,60.64,2.846
38.3,0.751,56.91,2.416
47.77,0.59,75.55,2.139
57.37,0.769,88.43,2.783
36.32,0.429,52.07,1.288
48.69,0.758,74.49,2.503
48.95,0.372,73.26,1.668
51.99,0.244,77.97,1.402
33.95,0.729,50.23,2.125
51.47,0.42,77.73,1.652
57.27,0.981,92.88,3.0
35.39,0.349,52.73,1.049
37.13,0.922,61.61,2.655
59.14,0.933,90.91,3.0
35.43,0.242,53.49,1.129
55.63,0.798,84.22,2.847
44.77,0.433,66.93,1.703
37.42,0.918,58.84,2.586
56.12,0.45,83.48,1.889
43.36,0.744,66.02,2.404
45.44,0.467,69.33,1.719
40.78,0.228,57.19,1.057
47.79,0.199,73.0,1.258
34.91,0.425,47.63,1.418
41.73,0.755,67.18,2.396
59.08,0.605,92.16,2.453
37.74,0.689,56.34,2.063
49.7,0.282,72.41,1.333
39.76,0.481,57.48,1.64
53.2,0.044,77.12,0.88
33.93,0.818,51.09,2.395
59.09,0.99,95.0,3.0
43.61,0.407,68.16,1.536
37.08,0.011,51.79,0.383
32.2,0.17,42.86,0.817
35.09,0.653,50.97,2.006
45.59,0.612,68.26,2.192
40.11,0.788,58.84,2.383
54.87,0.254,78.95,1.379
42.93,0.764,69.46,2.45
37.46,0.688,56.67,2.159
48.51,0.323,69.89,1.538
51.2,0.545,78.83,2.053
35.01,0.147,46.54,0.828
35.03,0.453,48.57,1.562
31.1,0.881,45.44,2.516
52.09,0.421,81.18,1.719
49.91,0.84,76.39,2.858
44.24,0.59,61.44,1.986
55.33,0.192,84.09,1.284
54.17,0.581,81.55,2.232
47.56,0.506,67.43,1.9
56.05,0.399,83.44,1.786
36.18,0.12,51.64,0.657
33.36,0.417,48.68,1.28
38.09,0.073,56.98,0.756
31.71,0.099,41.63,0.542
45.94,0.416,68.09,1.648
58.1,0.305,85.39,1.615
31.18,0.926,44.36,2.725
33.66,0.376,49.89,1.467
43.57,0.758,67.18,2.479
58.02,0.53,88.57,2.173
39.48,0.704,60.25,2.16
45.22,0.26,64.54,1.139
31.25,0.942,45.64,2.538
34.45,0.53,50.38,1.651
59.6,0.831,94.67,2.803
58.95,0.365,91.73,1.878
30.15,0.1,42.43,0.587
58.55,0.674,89.79,2.535
49.17,0.008,71.26,0.792
56.04,0.475,84.54,1.923
43.64,0.193,60.93,0.989
45.47,0.627,68.56,2.023
44.67,0.979,66.67,3.0
50.01,0.464,74.55,1.796
34.19,0.817,54.88,2.429
30.9,0.508,46.13,1.668
39.24,0.496,55.91,1.834
51.14,0.93,79.26,3.0
36.06,0.89,53.36,2.677
50.2,0.786,76.91,2.596
59.1,0.296,90.42,1.757
32.82,0.545,49.08,1.706
50.18,0.224,78.6,1.27
43.31,0.444,66.35,1.643
56.04,0.484,84.98,2.127
35.31,0.832,54.85,2.501
50.78,0.896,78.22,3.0
55.14,0.415,80.46,1.868
58.34,0.018,88.06,0.893
50.5,0.862,79.98,2.939
44.92,0.174,64.43,1.062
48.54,0.622,73.94,2.149
56.07,0.025,84.34,0.805
47.12,0.4,71.48,1.653
30.91,0.986,44.45,2.856
57.93,0.101,85.78,1.241
50.69,0.424,75.3,1.631
50.3,0.307,76.54,1.476
36.47,0.905,57.85,2.731
49.77,0.869,79.48,2.892
41.82,0.238,58.1,1.211
49.54,0.081,70.18,0.946
33.2,0.627,51.11,1.853
49.74,0.336,72.41,1.454
59.98,0.672,88.96,2.605
31.45,0.032,43.57,0.488
59.32,0.133,86.61,1.231
42.21,0.686,67.23,2.134
56.12,0.212,83.66,1.27
53.47,0.858,83.02,2.969
47.01,0.059,66.83,0.759
52.15,0.215,79.92,1.291
56.36,0.999,88.88,3.0
42.12,0.433,61.18,1.529
39.81,0.703,58.33,2.22
50.03,0.183,72.99,1.115
54.24,0.61,80.48,2.338
52.87,0.726,83.0,2.634
53.93,0.314,76.57,1.446
43.07,0.829,65.6,2.633
54.54,0.603,84.1,2.369
33.61,0.389,48.79,1.197
46.33,0.558,68.05,2.016
30.17,0.577,45.06,1.648
39.74,0.166,54.8,0.857
40.99,0.403,59.96,1.326
41.89,0.343,62.38,1.508
50.86,0.401,76.71,1.691
41.66,0.761,61.87,2.371
43.46,0.483,66.83,1.802
37.13,0.94,57.22,2.71
41.2,0.294,61.16,1.167
36.82,0.416,56.46,1.596
32.2,0.787,50.47,2.456
48.1,0.546,74.48,1.98
50.05,0.547,75.74,2.154
48.58,0.053,71.64,0.834
43.9,0.399,65.07,1.461
41.39,0.271,57.44,1.13
55.9,0.999,88.04,3.0
45.57,0.308,67.28,1.268
44.38,0.884,69.48,2.981
30.77,0.676,45.03,1.96
40.24,0.341,56.9,1.484
41.41,0.544,62.82,1.863
41.96,0.841,61.56,2.705
47.41,0.883,76.07,2.968
46.01,0.16,66.11,1.132
48.24,0.34,71.71,1.467
52.95,0.335,79.84,1.528
54.39,0.042,80.46,0.886
51.54,0.598,75.24,2.122
58.67,0.855,92.64,3.0
30.55,0.382,43.77,1.199
35.87,0.74,52.57,2.354
30.23,0.628,42.63,1.828
49.42,0.376,72.66,1.488
56.94,0.141,81.35,1.304
37.3,0.709,59.39,2.234
57.81,0.855,92.6,2.995
31.81,0.686,47.91,2.138
58.03,0.018,84.51,0.975
40.55,0.216,57.78,0.991
33.04,0.069,46.8,0.499
44.58,0.57,70.26,1.928
37.7,0.756,55.72,2.228
38.55,0.111,52.1,0.794
39.22,0.838,62.88,2.612
54.09,0.556,78.3,2.231
46.17,0.69,68.0,2.451
39.34,0.971,60.28,2.977
48.31,0.084,66.68,0.944
51.48,0.901,82.01,2.817
38.18,0.126,55.56,0.754
42.41,0.393,61.06,1.608
33.66,0.851,53.52,2.408
35.43,0.906,57.03,2.682
50.43,0.506,75.51,2.016
35.44,0.594,51.37,1.93
45.75,0.708,73.98,2.415
51.27,0.833,80.47,2.855
33.21,0.122,46.37,0.682
47.02,0.81,74.82,2.549
37.7,0.481,55.81,1.698
58.89,0.451,87.91,2.027
44.51,0.424,65.91,1.534
54.18,0.509,83.82,2.167
46.51,0.945,68.1,3.0
31.3,0.548,44.8,1.586
48.99,0.953,78.88,2.997
58.54,0.18,85.73,1.276
48.05,0.724,76.31,2.426
54.58,0.812,87.02,2.846
56.53,0.679,86.39,2.45
36.84,0.607,53.45,2.044
36.36,0.565,52.99,1.923
48.33,0.861,79.82,2.868
42.33,0.822,68.41,2.604
55.2,0.122,81.3,1.185
57.0,0.849,87.08,2.939
40.6,0.414,59.68,1.489
37.11,0.254,53.38,1.172
53.42,0.87,80.2,2.968
38.24,0.432,55.94,1.49
54.68,0.808,86.98,2.781
42.71,0.263,58.32,1.154
50.03,0.004,73.72,0.872
32.87,0.495,50.31,1.596
48.72,0.1,69.43,0.938
43.55,0.754,69.6,2.515
47.6,0.276,68.43,1.245
35.04,0.444,51.61,1.598
52.11,0.087,75.28,0.911
55.88,0.287,82.52,1.681
36.5,0.781,53.86,2.359
32.87,0.152,46.9,0.819
30.71,0.647,46.72,1.732
49.26,0.917,76.19,2.885
48.21,0.68,70.5,2.34
46.4,0.811,71.91,2.493
36.96,0.109,52.63,0.76
41.73,0.251,59.83,1.186
47.83,0.895,77.64,2.814
44.9,0.715,65.01,2.385
59.63,0.64,86.82,2.556
34.09,0.664,49.07,1.873
50.85,0.414,77.27,1.651
42.13,0.045,57.56,0.627
42.85,0.784,63.3,2.52
51.53,0.679,80.42,2.423
50.77,0.473,77.0,1.969
59.74,0.9,93.73,3.0
33.85,0.336,49.74,1.273
33.12,0.294,45.91,0.987
51.73,0.873,79.25,2.928
47.35,0.797,74.16,2.615
38.22,0.515,53.56,1.869
32.38,0.131,40.31,0.688
32.57,0.215,44.54,0.836
56.83,0.656,88.72,2.545
35.76,0.385,52.03,1.423
39.7,0.836,62.26,2.519
36.8,0.95,52.55,2.783
40.65,0.806,62.5,2.501
32.08,0.378,46.91,1.384
45.57,0.789,66.95,2.599
32.03,0.351,47.08,1.277
54.01,0.167,79.2,1.159
37.01,0.033,57.56,0.55
46.2,0.386,63.88,1.693
56.4,0.904,90.4,3.0
49.53,0.239,71.89,1.297
45.99,0.207,63.59,1.027
39.73,0.97,60.33,2.858
39.99,0.025,56.69,0.536
50.08,0.786,78.93,2.581
59.82,0.321,93.09,1.806
49.86,0.037,74.84,0.724
46.73,0.918,70.35,2.992
51.92,0.14,78.17,1.102
43.96,0.552,66.42,1.961
31.8,0.274,43.22,1.14
46.87,0.065,66.96,0.62
58.73,0.05,84.85,0.984
35.26,0.116,49.18,0.608
50.7,0.071,72.09,0.736
36.03,0.761,52.15,2.226
46.07,0.486,69.59,1.837
32.9,0.343,47.96,1.157
43.51,0.418,63.75,1.688
52.68,0.929,84.6,3.0
40.43,0.911,61.63,2.759
49.95,0.716,75.6,2.463
53.86,0.885,84.81,2.981
57.82,0.32,86.16,1.622
37.04,0.381,53.72,1.325
41.98,0.614,57.81,2.153
34.57,0.624,51.09,1.901
59.77,0.482,86.88,2.069
57.81,0.401,84.46,1.892
46.2,0.986,69.16,3.0
55.26,0.821,83.26,2.787
45.63,0.435,66.52,1.76
48.71,0.727,73.32,2.535
32.67,0.27,47.22,1.042
52.66,0.1,77.3,0.969
33.83,0.352,44.44,1.225
54.78,0.403,82.24,1.787
53.46,0.017,78.27,0.712
51.26,0.815,78.25,2.759
31.08,0.359,43.77,1.291
39.09,0.58,58.41,2.003
37.89,0.074,54.6,0.612
40.8,0.175,55.19,1.039
32.63,0.89,49.06,2.729
58.11,0.609,91.64,2.359
46.61,0.95,75.12,3.0
39.17,0.999,62.36,2.799
41.91,0.372,62.36,1.367
43.42,0.299,66.57,1.323
48.02,0.858,77.81,2.726
45.47,0.999,70.49,3.0
57.58,0.63,85.97,2.474
44.91,0.795,68.08,2.663
59.76,0.782,98.51,2.847
55.54,0.355,79.86,1.619
36.26,0.574,52.51,1.819
57.92,0.833,86.84,2.961
33.49,0.688,49.96,2.039
54.52,0.021,76.96,0.897
41.42,0.337,60.07,1.427
56.34,0.144,79.11,1.188
56.04,0.233,84.3,1.257
54.18,0.905,86.56,3.0
53.7,0.037,77.37,0.849
39.14,0.22,55.67,1.249
32.43,0.31,45.41,1.175
42.09,0.617,63.41,2.067
35.21,0.534,51.46,1.775
50.85,0.218,76.2,1.101
40.38,0.164,60.06,1.0
59.27,0.237,86.62,1.683
49.23,0.503,73.16,1.774
54.67,0.271,82.91,1.448
33.98,0.948,49.2,2.74
55.86,0.464,80.22,2.047
57.68,0.059,85.1,1.169
44.61,0.729,68.75,2.446
48.19,0.329,69.63,1.657
52.94,0.653,79.47,2.406
35.25,0.28,48.55,1.14
45.08,0.571,65.81,2.055
41.96,0.772,65.16,2.567
34.39,0.928,50.23,2.674
41.03,0.261,58.68,1.239
32.05,0.335,43.47,1.08
30.77,0.464,41.11,1.453
34.05,0.927,53.79,2.648
58.89,0.901,90.6,3.0
46.49,0.09,67.29,0.829
58.97,0.132,84.13,1.3
42.97,0.496,62.25,1.728
39.35,0.107,57.12,0.615
45.18,0.346,71.54,1.359
43.19,0.148,58.03,1.014
33.17,0.636,48.49,1.876
49.22,0.949,77.28,3.0
36.48,0.997,55.12,2.898
48.59,0.375,73.69,1.676
49.51,0.599,73.07,2.169
34.56,0.856,52.74,2.753
31.84,0.117,42.61,0.782
53.42,0.69,84.05,2.467
43.79,0.409,63.17,1.562
31.74,0.206,43.32,1.101
59.85,0.403,92.06,1.817
31.73,0.076,41.17,0.52
50.85,0.695,77.67,2.457
59.51,0.253,85.09,1.522
37.18,0.311,51.17,1.083
34.27,0.121,48.32,0.728
33.64,0.865,49.03,2.457
39.1,0.493,56.43,1.83
33.03,0.572,49.27,1.675
50.76,0.569,75.48,2.144
31.87,0.41,47.1,1.186
45.28,0.193,66.04,0.915
59.9,0.745,93.18,2.694
54.42,0.127,82.31,1.05
48.46,0.104,70.79,1.046
39.19,0.71,62.04,2.256
48.72,0.209,73.02,1.3
45.81,0.307,66.09,1.353
42.78,0.475,65.89,1.792
33.92,0.449,49.5,1.444
56.6,0.709,86.02,2.54
43.49,0.623,65.89,1.983
35.84,0.644,55.43,2.055
41.03,0.714,62.85,2.327
42.42,0.293,65.28,1.342
54.83,0.322,83.83,1.62
52.01,0.438,78.89,1.997
